walmart-sales-dataset-of-45stores_4 columns
Weekly_Sales;Temperature;Fuel_Price;Unemployment
1526801.24;88.93;3.575;6.925
1526506.08;88.06;3.651;6.925
1483991.05;90.22;3.682;6.925
1601584.57;91.46;3.684;6.925
1484995.38;90.49;3.638;6.925
1493544.04;89.26;3.554;6.925
1420405.41;90.07;3.523;6.925
1481618.74;91.22;3.533;6.925
1483574.38;80.21;3.546;6.925
1351407.79;84.94;3.526;6.925
1336044.75;78.49;3.467;6.925
1307551.92;82.51;3.355;6.925
1481739.2;74.1;3.285;6.551
1386520.99;71.24;3.274;6.551
1417922.37;68.53;3.353;6.551
1419445.12;69.51;3.372;6.551
1523420.38;58.54;3.332;6.551
1536176.54;61.33;3.297;6.551
1524390.07;63.89;3.308;6.551
2249811.55;62.78;3.236;6.551
1688531.34;51.18;3.172;6.551
1903385.14;43.64;3.158;6.551
2034695.56;53.27;3.159;6.551
2644633.02;49.45;3.112;6.551
1598080.52;46.8;3.129;6.551
1395339.71;50.82;3.157;6.132
1344243.17;48.33;3.261;6.132
1326255.7;55.37;3.268;6.132
1315610.66;53.95;3.29;6.132
1496305.78;57.45;3.36;6.132
1620603.92;48.58;3.409;6.132
1632616.09;49.03;3.51;6.132
1465187.71;59.17;3.555;6.132
1550385.65;60.32;3.63;6.132
1569304.4;57.89;3.669;6.132
1748010.29;62.8;3.734;6.132
1495143.62;63.71;3.787;6.132
1508933.26;67.91;3.845;6.132
1840131.19;71.6;3.891;5.964
1616394.45;71.29;3.891;5.964
1456073.24;68.64;3.877;5.964
1456221.1;71.5;3.814;5.964
1543461.12;77.66;3.749;5.964
1517075.67;72.66;3.688;5.964
1513635.64;70.5;3.63;5.964
1603793.42;78.47;3.561;5.964
1681121.38;80.39;3.501;5.964
1696619.52;80.5;3.452;5.964
1642247.48;82.1;3.393;5.964
1618272.25;81.2;3.346;5.964
1648863.46;87.35;3.286;5.964
1876359.39;82.95;3.227;5.668
1588142.26;80.27;3.256;5.668
1574361.97;81.57;3.311;5.668
1513229.16;85.78;3.407;5.668
1627274.93;87.55;3.417;5.668
1588380.73;87.04;3.494;5.668
1543049.52;87.53;3.571;5.668
1501095.49;79.03;3.62;5.668
1577439.81;83.58;3.638;5.668
1608077.01;86.33;3.73;5.668
1375166.86;76.41;3.717;5.668
1425603.65;70.81;3.721;5.668
1369131.46;77.82;3.666;5.668
1518177.71;70.84;3.617;5.329
1459396.84;65.43;3.601;5.329
1436883.99;69.68;3.594;5.329
1431426.34;72.34;3.506;5.329
496725.44;10.53;2.58;9.014
524104.92;25.9;2.572;9.014
506760.54;27.28;2.55;9.014
496083.24;24.91;2.586;9.014
491419.55;35.86;2.62;9.014
480452.1;27.25;2.684;9.014
574450.23;29.04;2.692;9.014
514731.6;23.33;2.717;9.014
561145.14;38.26;2.725;8.963
484263.25;33.79;2.75;8.963
406228.19;41.89;2.765;8.963
404751.25;43.07;2.776;8.963
373655.61;38.99;2.766;8.963
395453.83;40.07;2.771;8.963
372673.61;41.41;2.788;8.963
395195.65;46.6;2.776;8.963
442734.55;54.24;2.737;8.963
509183.22;53.63;2.7;8.963
498580.87;63.59;2.684;8.963
481144.09;52.7;2.674;8.963
553714.87;59.94;2.715;8.963
575570.77;61.31;2.728;9.017
593462.34;58;2.711;9.017
557166.35;62.19;2.699;9.017
570231.21;64.64;2.691;9.017
603547.16;66.07;2.69;9.017
643854.17;61.7;2.69;9.017
598185.4;60.13;2.723;9.017
582353.17;59.59;2.732;9.017
554309.24;57.57;2.731;9.017
532765.05;49.84;2.773;9.017
535769.32;48.5;2.78;9.017
489408.53;48.56;2.8;9.017
488008.83;47.55;2.793;9.017
448998.73;49.99;2.759;9.137
480239.88;44.13;2.745;9.137
463370.48;35.86;2.762;9.137
472450.81;36.84;2.762;9.137
465493.15;34.78;2.748;9.137
480512.44;49.44;2.729;9.137
507584.29;22.12;2.737;9.137
482528.36;25.56;2.758;9.137
835189.26;17.95;2.742;9.137
552811.62;21.88;2.712;9.137
599730.07;24.24;2.728;9.137
716388.81;20.74;2.778;9.137
1045124.88;26.04;2.781;9.137
729572.08;13.76;2.829;9.137
661163.94;10.09;2.882;8.818
547384.9;11.32;2.911;8.818
521539.46;25.4;2.973;8.818
513372.17;10.11;3.008;8.818
558027.77;-2.06;3.011;8.818
559903.13;10.24;3.037;8.818
572387.47;17.3;3.051;8.818
546690.84;17.46;3.101;8.818
551378.39;21.84;3.232;8.818
558963.83;20.7;3.372;8.818
635014.69;27.69;3.406;8.818
559061.58;25.69;3.414;8.818
513409.67;24.83;3.461;8.595
500552.16;30.64;3.532;8.595
423380.14;27.79;3.611;8.595
466594.89;31.84;3.636;8.595
410429.73;26.79;3.663;8.595
407012.47;26.54;3.735;8.595
414094.05;36.61;3.767;8.595
424670.98;36.16;3.828;8.595
457216.87;37.51;3.795;8.595
542295.37;45.77;3.763;8.595
621099.95;53.3;3.735;8.595
610991.35;48.79;3.697;8.595
640043.97;46.85;3.661;8.595
704344.21;58.54;3.597;8.622
761793.94;59.08;3.54;8.622
642748.21;54.37;3.532;8.622
688043.96;56.22;3.545;8.622
653382.62;56.66;3.547;8.622
695392.84;55.91;3.554;8.622
670670.46;54.56;3.542;8.622
645156.21;56.06;3.499;8.622
629994.47;57.6;3.485;8.622
592355.24;53.4;3.511;8.622
613135.23;45.61;3.566;8.622
558981.45;43.67;3.596;8.622
536144.81;43.67;3.581;8.622
488880.26;47.34;3.538;8.622
525866.36;40.65;3.498;8.513
501959.19;32.65;3.491;8.513
558691.43;37.49;3.548;8.513
527339.52;28.82;3.55;8.513
564536.01;23.41;3.527;8.513
556015.59;19.53;3.505;8.513
539826.56;29.53;3.479;8.513
949075.87;27.6;3.424;8.513
591907.88;20.38;3.378;8.513
653845.45;11.17;3.331;8.513
720242.19;15.2;3.266;8.513
1059715.27;12.19;3.173;8.513
815915.52;15.56;3.119;8.513
713117.66;18.67;3.095;8.256
593875.46;7.46;3.077;8.256
578002.85;27.41;3.055;8.256
541037.98;26.9;3.038;8.256
580453.32;22.2;3.031;8.256
563460.77;18.79;3.103;8.256
620908.18;27.03;3.113;8.256
603041.14;24.41;3.129;8.256
551058.13;21.64;3.191;8.256
579166.5;30.1;3.286;8.256
669205.73;37.29;3.486;8.256
615997.29;35.06;3.664;8.256
583322.2;44.99;3.75;8.256
621425.98;44.29;3.854;8.09
517420.23;41.43;3.901;8.09
457340.06;39.3;3.936;8.09
467827.75;51.49;3.927;8.09
465198.89;45.38;3.903;8.09
460397.41;48.54;3.87;8.09
468428.3;49.41;3.837;8.09
532739.77;50.6;3.804;8.09
598495.02;55.06;3.764;8.09
642963.75;63.07;3.741;8.09
666942.02;59.33;3.723;8.09
687344.68;63.69;3.735;8.09
704335.41;68.84;3.693;8.09
805642.61;64.67;3.646;7.872
694150.89;64.21;3.613;7.872
686345.69;62.87;3.585;7.872
686365.4;64.6;3.57;7.872
680954.81;61.83;3.528;7.872
675926.3;63.41;3.509;7.872
642450.4;59.66;3.545;7.872
609099.37;59.27;3.558;7.872
586467.16;60.46;3.556;7.872
597876.55;57.84;3.596;7.872
541120.2;53.66;3.659;7.872
530842.25;51.77;3.765;7.872
525545.76;50.64;3.789;7.872
505830.56;48.43;3.779;7.557
503463.93;41.43;3.76;7.557
516424.83;43.01;3.75;7.557
495543.28;42.53;3.686;7.557
1004137.09;34.14;2.572;6.299
994801.4;33.34;2.548;6.299
963960.37;39.1;2.514;6.299
847592.11;37.91;2.561;6.299
881503.95;45.64;2.625;6.299
860336.16;49.76;2.667;6.299
839911;47.26;2.72;6.299
772539.12;46.51;2.732;6.299
914500.91;60.18;2.719;6.29
916033.92;59.25;2.77;6.29
882917.12;62.66;2.808;6.29
850440.26;56.1;2.795;6.29
778672.64;61.01;2.78;6.29
916820.96;62.68;2.835;6.29
873337.84;61.35;2.854;6.29
818333.21;66.03;2.826;6.29
868041.56;74.71;2.759;6.29
958225.41;75.71;2.705;6.29
914835.86;82.21;2.668;6.29
869922.56;78.79;2.637;6.29
814919.11;81.78;2.653;6.29
852333.75;74.78;2.669;6.315
845289.77;72.49;2.642;6.315
848630.57;77.49;2.623;6.315
785515.88;78.29;2.608;6.315
787295.09;76.02;2.64;6.315
893399.77;80.37;2.627;6.315
867919.21;80.11;2.692;6.315
870676.44;79.36;2.664;6.315
888816.78;74.92;2.619;6.315
899036.47;76.14;2.577;6.315
831425.2;74.34;2.565;6.315
836707.85;75.32;2.582;6.315
773725.08;72.21;2.624;6.315
804105.49;68.7;2.603;6.433
870349.86;62.94;2.633;6.433
826546.96;62.59;2.72;6.433
836419.14;62.86;2.725;6.433
830756.76;57.93;2.716;6.433
927266.34;55.76;2.689;6.433
911538.98;54.89;2.728;6.433
885608.04;43.86;2.771;6.433
1261693.16;51.07;2.735;6.433
952766.93;42.85;2.708;6.433
1069061.63;42.47;2.843;6.433
1220579.55;45.03;2.869;6.433
1511641.09;45.67;2.886;6.433
773586.49;41.47;2.943;6.433
873065.23;35.77;2.976;6.262
809646.66;31.62;2.983;6.262
822668.23;42.06;3.016;6.262
782256.66;39.26;3.01;6.262
944594.78;24.48;2.989;6.262
996147.39;28.26;3.022;6.262
1065108.64;50.64;3.045;6.262
917317.15;51.29;3.065;6.262
935266.43;53.18;3.288;6.262
900387.29;49.14;3.459;6.262
898289.14;56.68;3.488;6.262
827968.36;59.74;3.473;6.262
878762.3;49.86;3.524;6.297
949825.83;65.62;3.622;6.297
908278.74;63.55;3.743;6.297
937473.13;65.11;3.807;6.297
855014.77;62.29;3.81;6.297
941457.34;58.92;3.906;6.297
895763.41;72.96;3.899;6.297
836049.89;65.54;3.907;6.297
857939.41;73.14;3.786;6.297
929222.16;82.05;3.699;6.297
897309.41;82.21;3.648;6.297
922048.41;84.73;3.637;6.297
864881.24;83.94;3.594;6.297
883683.35;87.26;3.524;6.425
861965.12;83.57;3.48;6.425
849925.37;84.26;3.575;6.425
829902.42;85.46;3.651;6.425
807082.19;86.46;3.682;6.425
892393.77;85.15;3.684;6.425
856796.1;86.05;3.638;6.425
895066.5;82.92;3.554;6.425
912542.82;84.69;3.523;6.425
891387.14;84.77;3.533;6.425
848358.09;69.01;3.546;6.425
870971.82;69.09;3.526;6.425
806444.29;68.72;3.467;6.425
809049.37;72.2;3.355;6.425
929976.55;67.61;3.285;6.123
863188.26;61.74;3.274;6.123
905984.49;59.97;3.353;6.123
876712.31;56.86;3.372;6.123
947815.05;49.68;3.332;6.123
917088.48;50.56;3.297;6.123
897032.19;51.72;3.308;6.123
1235163.86;49.61;3.236;6.123
986601.46;40.82;3.172;6.123
1051922.95;30.51;3.158;6.123
1118163.94;39.79;3.159;6.123
1462254.05;38.16;3.112;6.123
858572.22;36.33;3.129;6.123
872113.23;43.47;3.157;5.825
817661.76;36.46;3.261;5.825
813954.82;46.81;3.268;5.825
778178.53;45.52;3.29;5.825
927610.69;45.56;3.36;5.825
1021400.42;35.71;3.409;5.825
1096232.89;37.51;3.51;5.825
928537.54;46.33;3.555;5.825
952264.91;50.95;3.63;5.825
960115.56;49.59;3.669;5.825
921178.39;56.63;3.734;5.825
874223.25;52.9;3.787;5.825
905935.29;66.69;3.845;5.825
1046816.59;62.18;3.891;5.679
909989.45;65.19;3.891;5.679
872288.46;63.59;3.877;5.679
879448.25;70.34;3.814;5.679
937232.09;73.96;3.749;5.679
920128.89;64.96;3.688;5.679
913922.01;64.16;3.63;5.679
895157.44;76.11;3.561;5.679
921161.2;78.31;3.501;5.679
928820;74.28;3.452;5.679
916918.7;77.14;3.393;5.679
899449.65;78.85;3.346;5.679
878298.22;84.47;3.286;5.679
936205.5;81.24;3.227;5.401
890488.01;78.46;3.256;5.401
888834.07;79.94;3.311;5.401
838227.52;81.71;3.407;5.401
897076.73;85.06;3.417;5.401
930745.69;83.74;3.494;5.401
896613.19;81.21;3.571;5.401
936373.65;73.77;3.62;5.401
976137.73;75.33;3.638;5.401
932160.37;80.87;3.73;5.401
883569.38;67.21;3.717;5.401
857796.45;66.96;3.721;5.401
884724.41;71.1;3.666;5.401
976436.02;61.41;3.617;5.124
927511.99;55.03;3.601;5.124
900309.75;62.99;3.594;5.124
891671.44;64.74;3.506;5.124
549505.55;38.01;2.572;6.415
552677.48;37.08;2.548;6.415
511327.9;43.06;2.514;6.415
473773.27;43.83;2.561;6.415
507297.88;48.43;2.625;6.415
494145.8;55.76;2.667;6.415
485744.61;53.15;2.72;6.415
484946.56;51.8;2.732;6.415
545206.32;65.21;2.719;6.384
529384.31;64.95;2.77;6.384
485764.32;66.09;2.808;6.384
488683.57;61.26;2.795;6.384
491723.42;66.07;2.78;6.384
526128.61;68.58;2.835;6.384
492792.8;70.53;2.854;6.384
506274.94;71.5;2.826;6.384
558143.53;77.12;2.759;6.384
586061.46;79.65;2.705;6.384
522715.68;83.75;2.668;6.384
513073.87;82.99;2.637;6.384
509263.28;85.02;2.653;6.384
528832.54;78.55;2.669;6.442
485389.15;78.51;2.642;6.442
474030.51;82.93;2.623;6.442
462676.5;84.49;2.608;6.442
468675.19;79.83;2.64;6.442
522815.45;87.09;2.627;6.442
481897.98;86.85;2.692;6.442
499325.38;86.3;2.664;6.442
506789.66;84.01;2.619;6.442
511049.06;82.47;2.577;6.442
484835.2;77.7;2.565;6.442
463448.59;81.19;2.582;6.442
452905.22;77.15;2.624;6.442
495692.19;69.08;2.603;6.56
505069.21;65.35;2.633;6.56
454769.68;67.36;2.72;6.56
466322.76;69.99;2.725;6.56
508801.61;64.43;2.716;6.56
517869.97;58.69;2.689;6.56
520846.68;61.59;2.728;6.56
519823.3;49.96;2.771;6.56
768070.53;60.18;2.735;6.56
578164.82;49.89;2.708;6.56
618121.82;46.1;2.843;6.56
685243.2;49.7;2.869;6.56
873347.55;50.93;2.886;6.56
459770.85;45.92;2.943;6.56
490981.78;41.82;2.976;6.416
458086.69;36.43;2.983;6.416
454021.69;44.72;3.016;6.416
463561.48;43.9;3.01;6.416
544612.28;31.82;2.989;6.416
555279.02;34.13;3.022;6.416
610985.56;58.5;3.045;6.416
513107.2;59.01;3.065;6.416
542016.18;60.67;3.288;6.416
517783.5;54.75;3.459;6.416
515226.11;63.82;3.488;6.416
497488.4;68.79;3.473;6.416
520962.14;56.12;3.524;6.38
561625.92;71.4;3.622;6.38
528420.28;71.9;3.743;6.38
549502.11;72.35;3.807;6.38
532226.2;70.85;3.81;6.38
545251.1;62.2;3.906;6.38
539126;77.66;3.899;6.38
518266.9;70.49;3.907;6.38
553834.04;80.42;3.786;6.38
587004.29;85.8;3.699;6.38
550076.32;85.81;3.648;6.38
558671.14;89.15;3.637;6.38
538745.93;86.74;3.594;6.38
537064.03;89.14;3.524;6.404
535983.13;89.04;3.48;6.404
512834.04;90.45;3.575;6.404
491449.94;89.08;3.651;6.404
471449.98;91.1;3.682;6.404
554879.67;91.52;3.684;6.404
520284.79;91.63;3.638;6.404
540819.44;85.8;3.554;6.404
542663.53;88.95;3.523;6.404
544643.33;89.33;3.533;6.404
528784.86;75.65;3.546;6.404
500274.03;77.95;3.526;6.404
506743.78;74.42;3.467;6.404
508567.04;78.45;3.355;6.404
553836.98;72.62;3.285;6.054
529515.66;67.27;3.274;6.054
557075.21;65.46;3.353;6.054
548527.49;63.96;3.372;6.054
597855.07;54.46;3.332;6.054
594574.12;58.28;3.297;6.054
542414.27;58.8;3.308;6.054
814753.5;54.32;3.236;6.054
613115.21;46.84;3.172;6.054
630327.28;37.65;3.158;6.054
705557.97;47.31;3.159;6.054
905324.68;44.43;3.112;6.054
549788.36;43.41;3.129;6.054
519585.67;47.54;3.157;5.667
474964.6;42.44;3.261;5.667
480130.04;51.56;3.268;5.667
482451.21;49.38;3.29;5.667
549967.89;54.43;3.36;5.667
609736.12;44.03;3.409;5.667
658965.05;43.81;3.51;5.667
563578.79;53.67;3.555;5.667
619498.28;57.2;3.63;5.667
574955.95;54.03;3.669;5.667
550373.57;59.94;3.734;5.667
550791.32;58.79;3.787;5.667
574985.37;67.87;3.845;5.667
677885.99;68.83;3.891;5.539
578539.86;69.19;3.891;5.539
542819.03;68.04;3.877;5.539
550414.99;73.07;3.814;5.539
586289.08;78.98;3.749;5.539
592572.3;70.94;3.688;5.539
571463.93;69.52;3.63;5.539
547226;79.69;3.561;5.539
583648.59;80.26;3.501;5.539
582525.42;78.91;3.452;5.539
564606.1;82.21;3.393;5.539
562173.12;81.05;3.346;5.539
544770.7;87.18;3.286;5.539
578790.36;84.15;3.227;5.277
536537.64;82.39;3.256;5.277
513991.57;83.39;3.311;5.277
495951;86.41;3.407;5.277
533887.54;90.23;3.417;5.277
538713.47;88.66;3.494;5.277
535153.47;86.37;3.571;5.277
572887.78;77.9;3.62;5.277
576879.15;80.71;3.638;5.277
565812.29;87.93;3.73;5.277
523427.35;73.55;3.717;5.277
533756.88;69.92;3.721;5.277
516361.06;76.8;3.666;5.277
606755.3;66.61;3.617;4.954
558464.8;60.09;3.601;4.954
542009.46;68.01;3.594;4.954
549731.49;69.52;3.506;4.954
2193048.75;54.34;2.962;9.765
2176028.52;49.96;2.828;9.765
2113432.58;58.22;2.915;9.765
2006774.96;52.77;2.825;9.765
1987090.09;55.92;2.877;9.765
1941346.13;52.33;3.034;9.765
1946875.06;61.46;3.054;9.765
1893532.46;60.05;2.98;9.765
2138651.97;63.66;3.086;9.524
2041069.37;65.29;3.004;9.524
1826241.44;69.74;3.109;9.524
1829521.83;66.42;3.05;9.524
1790694.59;69.76;3.105;9.524
1921432.16;71.06;3.127;9.524
1808056.41;73.88;3.145;9.524
1847613.58;78.32;3.12;9.524
1904618.17;76.67;3.058;9.524
1931406.28;82.82;2.941;9.524
1827521.71;89.67;3.057;9.524
1837636.24;83.49;2.935;9.524
1768172.31;90.32;3.084;9.524
1845893.87;92.89;2.978;9.199
1769793.37;91.03;3.1;9.199
1828052.47;91.8;2.971;9.199
1831676.03;88.44;3.112;9.199
1832664.03;85.03;3.017;9.199
1949236.09;86.13;3.123;9.199
1962996.7;88.37;3.049;9.199
1983190.56;89.88;3.041;9.199
1727565.42;84.99;3.022;9.199
1766331.45;83.8;3.087;9.199
1720530.23;84.04;2.961;9.199
1716755.78;85.52;3.028;9.199
1655036.75;85.75;2.939;9.199
1645892.97;86.01;3.001;9.003
1772192.42;77.04;2.924;9.003
1703850.25;75.48;3.08;9.003
1740234.06;68.12;3.014;9.003
1741308.56;68.76;3.13;9.003
1832211.96;71.04;3.009;9.003
1895901.59;61.24;3.13;9.003
1949177.13;58.83;3.047;9.003
2939946.38;55.33;3.162;9.003
2251206.64;51.17;3.041;9.003
2411790.21;60.51;3.091;9.003
2811646.85;59.15;3.125;9.003
3749057.69;57.06;3.236;9.003
1707298.14;49.67;3.148;9.003
1714309.9;43.43;3.287;8.744
1710803.59;49.98;3.312;8.744
1677556.18;56.75;3.336;8.744
1715769.05;53.03;3.231;8.744
1968045.91;44.88;3.348;8.744
2115408.31;51.51;3.381;8.744
2106934.55;61.77;3.43;8.744
1967996.71;53.59;3.398;8.744
1958003.19;56.96;3.674;8.744
1933469.15;64.22;3.63;8.744
1884734.31;70.12;3.892;8.744
1815798.85;62.53;3.716;8.744
1827733.18;67.64;3.772;8.494
1870720.73;73.03;3.818;8.494
1781767.22;61.05;4.089;8.494
2004831.14;75.93;3.917;8.494
1873646.34;73.38;4.151;8.494
1841369.99;73.56;4.193;8.494
1712995.44;74.04;4.202;8.494
1720908.01;72.62;3.99;8.494
1743000.38;78.62;3.933;8.494
1792210.89;81.87;3.893;8.494
1740063.1;84.57;3.981;8.494
1817934.76;87.96;3.935;8.494
1711813.13;90.69;3.807;8.494
1751369.75;95.36;3.842;8.257
1699708.38;88.57;3.793;8.257
1775068.4;86.01;3.779;8.257
1774342.61;88.59;3.697;8.257
1745841.33;86.75;3.694;8.257
1886299.98;89.8;3.803;8.257
1917397.63;85.61;3.794;8.257
1954849.68;87.4;3.743;8.257
1728399.07;91.59;3.663;8.257
1758587.35;91.61;3.798;8.257
1670579.82;89.06;3.771;8.257
1650894.3;77.49;3.784;8.257
1685910.53;82.51;3.789;8.257
1627707.31;82.27;3.877;8.257
1788227.6;75.01;3.827;7.874
1704753.02;70.27;3.698;7.874
1745928.56;77.91;3.842;7.874
1771792.97;72.79;3.843;7.874
1904438.59;68.57;3.828;7.874
2076570.84;55.28;3.677;7.874
1869087.85;58.97;3.669;7.874
2950198.64;60.68;3.76;7.874
2068097.18;57.29;3.701;7.874
2429310.9;42.58;3.644;7.874
2555031.18;50.53;3.489;7.874
3487986.89;48.36;3.541;7.874
1930690.37;48.92;3.428;7.874
1683401.78;59.85;3.443;7.545
1711562.73;51;3.477;7.545
1675562.94;54.51;3.66;7.545
1632406;53.59;3.675;7.545
1867403.01;56.85;3.543;7.545
2218595.8;55.73;3.722;7.545
2168709.76;54.12;3.781;7.545
2039415.74;56.02;3.95;7.545
1990371.02;57.62;3.882;7.545
1917483.1;57.65;3.963;7.545
1930814.66;62.11;4.273;7.545
1837457.69;56.54;4.288;7.545
1815760.42;67.92;4.294;7.545
2163384.17;65.99;4.282;7.382
1974687.51;70.28;4.254;7.382
1777166.53;67.75;4.111;7.382
1712987.56;80.11;4.088;7.382
1821364.42;77.02;4.058;7.382
1792345.3;76.03;4.186;7.382
1795152.73;85.19;4.308;7.382
1830939.1;86.03;4.127;7.382
1767471.48;80.06;4.277;7.382
1840491.41;86.87;4.103;7.382
1811562.88;88.58;4.144;7.382
1755334.18;89.92;4.014;7.382
1707481.9;91.36;3.875;7.382
1805999.79;86.87;3.666;7.17
1765571.91;89.8;3.723;7.17
1869967.03;84.45;3.589;7.17
1817603.66;83.98;3.769;7.17
1939440.09;84.76;3.595;7.17
1880436.94;90.78;3.811;7.17
1827797.4;88.83;4.002;7.17
1764984.15;82.5;4.055;7.17
1650285.54;86.97;3.886;7.17
1708283.28;83.07;4.124;7.17
1640168.99;78.47;3.966;7.17
1671857.57;81.93;4.125;7.17
1694862.41;82.52;3.966;7.17
1758971.38;80.88;4.132;6.943
1713889.11;76.03;4.468;6.943
1734834.82;72.71;4.449;6.943
1744349.05;70.5;4.301;6.943
1528008.64;46.04;2.572;7.368
1574684.08;48.01;2.548;7.368
1503298.7;48.3;2.514;7.368
1336404.65;52.79;2.561;7.368
1426622.65;53.96;2.625;7.368
1331883.16;64.1;2.667;7.368
1364207;61.51;2.72;7.368
1245624.27;58.09;2.732;7.368
1446210.26;66.16;2.719;7.343
1470308.32;69.57;2.77;7.343
1323243.35;67.81;2.808;7.343
1283766.55;68.37;2.795;7.343
1239766.89;71.13;2.78;7.343
1312329.78;75.57;2.835;7.343
1266796.13;77.64;2.854;7.343
1271646.62;76.97;2.826;7.343
1264272.52;79.69;2.759;7.343
1396322.19;79.66;2.705;7.343
1339570.85;82.81;2.668;7.343
1336522.92;84.13;2.637;7.343
1262025.08;84.5;2.653;7.343
1302600.14;83.09;2.669;7.346
1280156.47;83.01;2.642;7.346
1290609.54;84.9;2.623;7.346
1244390.03;84.57;2.608;7.346
1250178.89;83.26;2.64;7.346
1369634.92;86.54;2.627;7.346
1384339.1;87.73;2.692;7.346
1430192.37;88.93;2.664;7.346
1311263.07;87.7;2.619;7.346
1303914.27;84.94;2.577;7.346
1231428.46;81.93;2.565;7.346
1215676.31;83.04;2.582;7.346
1170103.25;77.36;2.624;7.346
1182490.46;75.11;2.603;7.564
1293472.8;68.71;2.633;7.564
1175003.67;71.46;2.72;7.564
1169831.38;72.6;2.725;7.564
1195036;74.21;2.716;7.564
1332759.13;64.41;2.689;7.564
1281675.6;63.74;2.728;7.564
1292346.57;58.63;2.771;7.564
1757242.51;69.9;2.735;7.564
1380522.64;55.9;2.708;7.564
1564516.43;53.33;2.843;7.564
1843971.15;54.63;2.869;7.564
2306265.36;59.33;2.886;7.564
1172003.1;55.03;2.943;7.564
1178905.44;54.43;2.976;7.551
1194449.78;45.34;2.983;7.551
1187776.19;51.51;3.016;7.551
1100418.69;51.04;3.01;7.551
1422546.05;47.17;2.989;7.551
1419236.9;44.61;3.022;7.551
1554747.15;61.5;3.045;7.551
1323999.36;68.74;3.065;7.551
1399456.99;66.5;3.288;7.551
1314557.31;63.29;3.459;7.551
1391813.69;70.17;3.488;7.551
1229777.24;73.74;3.473;7.551
1258674.12;69.1;3.524;7.574
1327401.06;73.57;3.622;7.574
1312905.8;76.64;3.743;7.574
1388118.53;78.31;3.807;7.574
1357589.89;79.97;3.81;7.574
1331453.41;71.39;3.906;7.574
1277959.42;80.93;3.899;7.574
1239466.97;76.97;3.907;7.574
1216876.52;85.61;3.786;7.574
1343637;86.14;3.699;7.574
1314626.75;85.79;3.648;7.574
1337506.74;87.9;3.637;7.574
1254587.84;86.13;3.594;7.574
1297472.06;86.43;3.524;7.567
1334627.96;87.17;3.48;7.567
1266546.73;88.3;3.575;7.567
1290576.44;87.8;3.651;7.567
1212938.67;89.46;3.682;7.567
1403198.94;90.04;3.684;7.567
1354188.43;90.3;3.638;7.567
1484169.74;89.51;3.554;7.567
1304706.75;89.09;3.523;7.567
1297792.41;91.44;3.533;7.567
1249439.95;84.91;3.546;7.567
1270816.01;85.11;3.526;7.567
1235775.15;82.14;3.467;7.567
1190515.83;84.4;3.355;7.567
1346271.06;76.97;3.285;7.197
1286388.96;75.56;3.274;7.197
1325107.53;70.91;3.353;7.197
1310684.1;72.66;3.372;7.197
1458287.38;61.13;3.332;7.197
1366053.69;64.2;3.297;7.197
1315091.63;66.17;3.308;7.197
1848953.48;70.03;3.236;7.197
1399322.44;56.89;3.172;7.197
1646655.94;50.63;3.158;7.197
1783910.06;59.69;3.159;7.197
2213518.5;54.29;3.112;7.197
1352084.21;48.86;3.129;7.197
1283885.55;54.44;3.157;6.833
1264736.59;53.1;3.261;6.833
1207303.29;56.43;3.268;6.833
1162675.85;58.36;3.29;6.833
1376732.18;60.24;3.36;6.833
1574287.76;52.23;3.409;6.833
1569607.94;52.77;3.51;6.833
1379473.03;61.11;3.555;6.833
1438383.44;62.61;3.63;6.833
1413382.76;61.44;3.669;6.833
1441884.28;64.21;3.734;6.833
1300593.61;67.16;3.787;6.833
1300104.03;70.23;3.845;6.833
1596325.01;74.19;3.891;6.664
1472752.01;72.74;3.891;6.664
