Weekly_Sales,Temperature
500250.8,51.17
585175.24,60.51
537455.65,59.15
555075.27,57.06
428953.6,49.67
592947.75,43.43
613899.15,49.98
533414.62,56.75
499081.79,53.03
586886.16,44.88
628063.88,51.51
556485.1,61.77
526904.08,53.59
570879.04,56.96
607294.56,64.22
558239.32,70.12
522673.62,62.53
508432.17,67.64
620087.35,73.03
597644.02,61.05
534597.69,75.93
496010.17,73.38
612337.35,73.56
603024.75,74.04
524559.95,72.62
503295.29,78.62
545109.3,81.87
616701.99,84.57
546675.65,87.96
501780.66,90.69
506343.83,95.36
593234.27,88.57
591703.82,86.01
511316.29,88.59
479256.8,86.75
572603.33,89.8
603147.26,85.61
526641.23,87.4
503720.98,91.59
537124.76,91.61
608390.94,89.06
576837.09,77.49
528486.45,82.51
510243.79,82.27
649111.23,75.01
613531.11,70.27
537276.41,77.91
515599.7,72.79
597667.21,68.57
643125.29,55.28
567673.87,58.97
577698.37,60.68
511883.36,57.29
619133.48,42.58
598437.98,50.53
575676.13,48.36
454412.28,48.92
636372.37,59.85
664348.2,51
579499.93,54.51
538978.67,53.59
588448.21,56.85
674919.45,55.73
606671.5,54.12
564304.15,56.02
585895.34,57.62
659816.15,57.65
618767.26,62.11
561226.38,56.54
544408.14,67.92
652312.11,65.99
639123.45,70.28
552529.23,67.75
526625.49,80.11
609274.89,77.02
643603.69,76.03
590636.38,85.19
535764.58,86.03
521953.78,80.06
642671.48,86.87
606309.13,88.58
540031.29,89.92
507403.77,91.36
618702.09,86.87
628099.08,89.8
530318.39,84.45
516352.21,83.98
573084.71,84.76
576620.31,90.78
575997.78,88.83
535537.03,82.5
504760.57,86.97
617405.35,83.07
586737.66,78.47
527165.7,81.93
505978.46,82.52
593162.53,80.88
612379.9,76.03
541406.98,72.71
514756.08,70.5
647029.28,47.31
682918.99,47.99
658997.55,48.77
618702.79,48.77
658600.05,52.89
645386.94,53.67
668098.49,56
623097.93,54.53
650102.8,62.19
693058.34,64.37
675282.2,69.46
638957.35,62.71
630740.11,66.91
691498.6,67.16
690851.59,72.14
672062.08,74.74
630315.76,78.59
682012.53,82.76
684023.95,88.12
700009.77,84.9
625196.14,88.48
667353.79,80.17
718748.33,81.52
696844.36,84.17
649035.55,86.6
622112.23,79.79
698536.06,84.66
713479.91,86.31
712869.09,85.26
655284.69,80.32
689326.91,80.43
722120.04,81.32
725043.04,78.86
650263.95,77.42
657108.77,77.93
713332.54,72.81
699852.68,68.78
680943.03,69.46
610076.32,65.88
605960.2,62.52
595421.23,59.98
589467.35,54.96
633520.34,54.76
557543.62,44.56
598679.02,52.52
615761.77,56.51
656637.63,57.15
534740.3,48.61
611796.61,40.47
614940.07,43.45
601004.79,53.05
562558.27,44.98
651521.77,33.21
635650.98,40.65
626627.77,59.15
592340.01,58.37
616345.25,60.26
629026.75,60.24
635171.05,68.98
585989.1,65.53
611585.54,67.79
650418.75,70.35
635758.03,65.01
638280.67,74.49
611464.21,71.34
649148.74,66.77
684655.91,76.03
648330.18,74.21
578209.63,80.89
630972.15,83.49
643041.71,85.81
665781.74,88.49
604925.08,88.3
586781.78,91.36
651147.83,87.02
631827.38,84.67
597354.39,88.58
533917.52,83.43
605956.59,87.47
595626.56,86.64
663396.32,82.08
561573.08,87.43
594224.9,87.84
649128.23,79.29
618877.13,77.17
586108.13,78.98
555183.72,78.97
642828.62,74.17
590984.56,68.09
594625.96,70.3
572516.57,66.82
641905.37,59.08
615975.5,51.26
628115.61,57.75
669965.22,55.7
585028.26,47.49
617898.07,34.23
665007.08,43.78
676290.46,42.63
505405.85,41.83
670993.01,47.59
663529.64,43.68
619225.65,52.72
587685.38,52.1
629176.71,51.92
662198.65,46.54
660632.05,49.38
613042.97,53.53
693249.98,56.43
636677.67,54.52
661707.02,57.88
610940.94,56.28
623258.4,69.88
658468.27,64.7
665687.92,70.18
638144.98,67.28
593138.59,78.27
637964.2,77.47
640159.04,67.59
648541.81,72.06
597406.39,82.41
605078.62,80.89
643032.51,85.73
634815.1,87.75
613270.79,87.51
593128.13,89.85
645618.59,82.68
627634.04,78.82
596554.05,83.83
572447.52,82.01
614378.94,85.06
643558.78,86.36
640210.85,85.66
598234.64,81.65
593141.29,81.12
663814.18,84.99
625196.94,73.03
601990.02,75.87
577792.32,77.55
642614.89,74.09
619369.72,71.14
623919.23,71.25
587603.55,69.17
281090.95,31.53
286857.13,33.16
267956.3,35.7
273079.07,29.98
284617.27,40.65
272190.83,37.62
269624.2,42.49
276279.49,41.48
286197.5,42.15
257361.3,38.97
280048.74,50.39
278287.04,55.66
272997.65,48.33
285379.86,44.42
286515.92,50.15
267065.35,57.71
291891.01,53.11
282351.82,59.85
296818.2,65.24
293481.36,58.41
288247.24,71.83
300628.19,78.82
280472.78,71.33
297099.95,77.79
292680.16,82.27
275020.96,78.94
296804.49,81.24
291028.09,74.93
284740.5,76.34
293155.08,75.31
295880.12,65.71
283455.13,65.74
279364.13,66.84
281313.78,68.22
300152.45,68.74
279524.44,63.03
268708.43,54.12
270110.3,56.89
286497.49,45.12
270516.84,49.96
281909.79,42.55
284322.52,42
307646.5,28.22
264214.12,25.8
278253.28,36.78
278646.35,35.21
365098.24,34.9
241937.11,26.79
288320.38,16.94
292859.36,20.6
276157.8,34.8
276011.4,31.64
293953.08,23.35
307486.73,30.83
280785.76,40.85
279427.93,33.17
293984.54,34.23
284496.14,41.28
281699.68,44.69
285031.81,42.38
281514.26,42.49
292498.61,42.75
289667.55,41.72
280357.3,47.55
281247.97,43.85
299354.67,47.75
307095.31,52.4
303559.23,52.12
308442.49,54.62
308950.04,52.76
308770.42,61.39
300255.87,63.35
296765.59,66.38
315273.08,74.29
295339.01,77.3
289201.21,75.59
303108.81,78.5
279677,77.62
298080.45,75.56
290399.66,75.95
290909.69,76.68
324174.79,81.53
309543.52,77
295811.25,70.19
303974.28,67.54
307409.13,63.6
299757.75,68.28
312577.36,60.62
293031.78,51.74
305969.81,54.66
306336.07,47.41
307126.34,43.51
312233.56,33.8
310531.04,40.65
309129.01,38.89
284309.34,33.94
304300.91,24.82
311144.16,27.85
376233.89,24.76
263917.85,31.53
325327.93,33.8
312361.88,25.61
316948.39,32.71
308295.38,34.32
325986.05,31.39
325377.97,33.73
320691.21,36.57
315641.8,35.38
316687.22,32.36
303438.24,38.24
331965.95,52.5
296947.06,47.83
310027.29,53.2
320021.1,48.85
311390.22,51.7
323233.8,50.24
330338.36,64.8
326053.28,54.41
341381.08,56.47
334042.43,65.17
343268.29,62.39
323410.94,61.11
340238.38,68.4
338400.82,65.97
336241,72.89
338386.08,82
358461.58,79.23
336479.49,83.68
337819.16,75.69
319855.26,80.42
342385.38,81.99
333594.81,81.69
327389.51,79.4
337985.74,77.37
339490.69,79.18
338737.33,70.65
347726.67,68.55
336017.6,67.96
355307.94,64.8
337390.44,61.79
337796.13,55.1
323766.77,52.06
361067.07,46.97
890689.51,27.31
656988.64,27.73
841264.04,31.27
741891.65,34.89
777951.22,37.13
765687.42,45.8
773819.49,48.79
782563.38,54.36
877235.96,47.74
833782.7,65.45
782221.96,54.28
749779.1,53.47
737265.57,53.15
812190.76,70.75
758182.2,54.26
747888.25,62.62
801098.43,69.27
837548.62,75.93
794698.77,69.71
815130.5,72.62
792299.15,79.32
800147.84,76.61
787062,82.45
723708.99,77.84
714601.11,81.46
716859.27,79.78
746517.32,77.17
722262.21,78.44
708568.29,76.01
721744.33,71.36
790144.7,78.37
721460.22,70.87
716987.58,66.55
678228.58,68.59
690007.76,70.58
745782.1,56.49
715263.3,58.61
730899.37,53.15
732859.76,61.3
764014.06,45.65
765648.93,46.14
723987.85,50.02
1182500.16,46.15
879244.9,40.93
1002364.34,30.54
1123282.85,30.51
1682862.03,30.59
679156.2,29.67
680254.35,34.32
654018.95,24.78
644285.33,30.55
617207.58,24.05
759442.33,28.73
766456,30.3
802253.41,40.7
733716.78,35.78
761880.36,38.65
714014.73,45.01
733564.77,46.66
719737.25,41.76
712425.76,37.27
750182.71,48.71
765270.02,53.69
813630.44,53.04
786561.61,66.18
810150.64,58.21
793889.1,60.38
727163.67,62.28
817653.25,69.7
877423.45,76.38
814395.17,73.88
811153.67,69.32
762861.78,74.85
791495.25,74.04
768718.11,77.49
748435.2,78.47
741625.25,82.33
704680.97,81.31
765996.92,78.22
724180.89,77
712362.72,72.98
833979.01,72.55
726482.39,70.63
746129.56,71.48
711367.56,69.17
714106.42,63.75
698986.34,70.66
753447.05,55.82
720946.99,63.82
771686.4,59.6
781694.57,51.78
833429.22,43.92
808624.82,47.65
773603.77,51.34
1170672.94,48.71
875699.81,50.19
957155.31,46.57
1078905.68,39.93
1521957.99,42.27
869403.63,37.79
714081.05,35.88
676615.53,41.18
700392.21,31.85
624081.64,37.93
757330.95,42.96
803657.12,37
858853.75,36.85
753060.78,42.86
782796.01,41.55
776968.87,45.52
788340.23,50.56
791835.37,59.45
777254.06,50.04
899479.43,49.73
781970.6,51.83
776661.74,63.13
711571.88,53.2
782300.68,55.21
770487.37,61.24
800842.28,66.3
817741.17,67.21
837144.63,74.48
795133,64.3
821498.18,71.93
822569.16,74.22
773367.71,75.22
843361.1,82.99
749817.08,79.97
737613.65,78.89
711671.58,77.2
725729.51,76.58
733037.32,78.65
722496.93,75.71
718232.26,72.62
734297.87,75.09
766512.66,75.7
702238.27,67.87
723086.2,65.32
713173.95,64.88
733455.07,64.89
734464.36,54.47
718125.53,56.47
760281.43,58.85
