Store,Weekly_Sales,Temperature,CPI
6,1351407.79,84.94,217.5797506
6,1336044.75,78.49,217.9188471
6,1307551.92,82.51,218.2579435
6,1481739.2,74.1,218.59704
6,1386520.99,71.24,218.9109844
6,1417922.37,68.53,219.0740167
6,1419445.12,69.51,219.237049
6,1523420.38,58.54,219.4000812
6,1536176.54,61.33,219.5631135
6,1524390.07,63.89,219.7897137
6,2249811.55,62.78,220.0417412
6,1688531.34,51.18,220.2937686
6,1903385.14,43.64,220.5457961
6,2034695.56,53.27,220.7671856
6,2644633.02,49.45,220.9477245
6,1598080.52,46.8,221.1282634
6,1395339.71,50.82,221.3088023
6,1344243.17,48.33,221.4893412
6,1326255.7,55.37,221.5831306
6,1315610.66,53.95,221.6769199
6,1496305.78,57.45,221.7707093
6,1620603.92,48.58,221.8644987
6,1632616.09,49.03,222.026359
6,1465187.71,59.17,222.2392726
6,1550385.65,60.32,222.4521862
6,1569304.4,57.89,222.6650998
6,1748010.29,62.8,222.8186603
6,1495143.62,63.71,222.8930835
6,1508933.26,67.91,222.9675066
6,1840131.19,71.6,223.0419298
6,1616394.45,71.29,223.1163529
6,1456073.24,68.64,223.17092
6,1456221.1,71.5,223.2254871
6,1543461.12,77.66,223.2800541
6,1517075.67,72.66,223.3346212
6,1513635.64,70.5,223.3511928
6,1603793.42,78.47,223.3525662
6,1681121.38,80.39,223.3539397
6,1696619.52,80.5,223.3553131
6,1642247.48,82.1,223.3680933
6,1618272.25,81.2,223.4093906
6,1648863.46,87.35,223.4506878
6,1876359.39,82.95,223.4919851
6,1588142.26,80.27,223.5332824
6,1574361.97,81.57,223.5424501
6,1513229.16,85.78,223.5516178
6,1627274.93,87.55,223.5607856
6,1588380.73,87.04,223.5699533
6,1543049.52,87.53,223.6510224
6,1501095.49,79.03,223.7860175
6,1577439.81,83.58,223.9210125
6,1608077.01,86.33,224.0560076
6,1375166.86,76.41,224.2004678
6,1425603.65,70.81,224.4017192
6,1369131.46,77.82,224.6029706
6,1518177.71,70.84,224.804222
6,1459396.84,65.43,225.0054733
6,1436883.99,69.68,225.0501013
6,1431426.34,72.34,225.0686254
7,496725.44,10.53,189.3816974
7,524104.92,25.9,189.4642725
7,506760.54,27.28,189.5340998
7,496083.24,24.91,189.6018023
7,491419.55,35.86,189.6695049
7,480452.1,27.25,189.7372075
7,574450.23,29.04,189.734262
7,514731.6,23.33,189.7195417
7,561145.14,38.26,189.7048215
7,484263.25,33.79,189.6901012
7,406228.19,41.89,189.6628845
7,404751.25,43.07,189.6190057
7,373655.61,38.99,189.575127
7,395453.83,40.07,189.5312483
7,372673.61,41.41,189.4904116
7,395195.65,46.6,189.467827
7,442734.55,54.24,189.4452425
7,509183.22,53.63,189.422658
7,498580.87,63.59,189.4000734
7,481144.09,52.7,189.4185259
7,553714.87,59.94,189.4533931
7,575570.77,61.31,189.4882603
7,593462.34,58,189.5231276
7,557166.35,62.19,189.6125456
7,570231.21,64.64,189.774698
7,603547.16,66.07,189.9368504
7,643854.17,61.7,190.0990028
7,598185.4,60.13,190.2611552
7,582353.17,59.59,190.2948237
7,554309.24,57.57,190.3284922
7,532765.05,49.84,190.3621607
7,535769.32,48.5,190.3958293
7,489408.53,48.56,190.4688287
7,488008.83,47.55,190.5713264
7,448998.73,49.99,190.6738241
7,480239.88,44.13,190.7763218
7,463370.48,35.86,190.8623087
7,472450.81,36.84,190.9070184
7,465493.15,34.78,190.951728
7,480512.44,49.44,190.9964377
7,507584.29,22.12,191.0411474
7,482528.36,25.56,191.0312172
7,835189.26,17.95,191.0121805
7,552811.62,21.88,190.9931437
7,599730.07,24.24,190.9741069
7,716388.81,20.74,191.0303376
7,1045124.88,26.04,191.1430189
7,729572.08,13.76,191.2557002
7,661163.94,10.09,191.3683815
7,547384.9,11.32,191.4784939
7,521539.46,25.4,191.5731924
7,513372.17,10.11,191.667891
7,558027.77,-2.06,191.7625895
7,559903.13,10.24,191.8572881
7,572387.47,17.3,191.9178331
7,546690.84,17.46,191.9647167
7,551378.39,21.84,192.0116004
7,558963.83,20.7,192.058484
7,635014.69,27.69,192.1237981
7,559061.58,25.69,192.1964844
7,513409.67,24.83,192.2691707
7,500552.16,30.64,192.3418571
7,423380.14,27.79,192.4225954
7,466594.89,31.84,192.5234638
7,410429.73,26.79,192.6243322
7,407012.47,26.54,192.7252006
7,414094.05,36.61,192.826069
7,424670.98,36.16,192.831317
7,457216.87,37.51,192.8365651
7,542295.37,45.77,192.8418131
7,621099.95,53.3,192.8470612
7,610991.35,48.79,192.9034759
7,640043.97,46.85,192.9982655
7,704344.21,58.54,193.0930552
7,761793.94,59.08,193.1878448
7,642748.21,54.37,193.3125484
7,688043.96,56.22,193.5120367
7,653382.62,56.66,193.711525
7,695392.84,55.91,193.9110133
7,670670.46,54.56,194.1105017
7,645156.21,56.06,194.2500634
7,629994.47,57.6,194.3796374
7,592355.24,53.4,194.5092113
7,613135.23,45.61,194.6387853
7,558981.45,43.67,194.7419707
7,536144.81,43.67,194.8099713
7,488880.26,47.34,194.8779718
7,525866.36,40.65,194.9459724
7,501959.19,32.65,195.0261012
7,558691.43,37.49,195.1789994
7,527339.52,28.82,195.3318977
7,564536.01,23.41,195.4847959
7,556015.59,19.53,195.6376941
7,539826.56,29.53,195.7184713
7,949075.87,27.6,195.7704
7,591907.88,20.38,195.8223287
7,653845.45,11.17,195.8742575
7,720242.19,15.2,195.9841685
7,1059715.27,12.19,196.1713893
7,815915.52,15.56,196.3586101
7,713117.66,18.67,196.5458309
7,593875.46,7.46,196.7330517
7,578002.85,27.41,196.7796652
7,541037.98,26.9,196.8262786
7,580453.32,22.2,196.8728921
7,563460.77,18.79,196.9195056
7,620908.18,27.03,196.9432711
7,603041.14,24.41,196.9499007
7,551058.13,21.64,196.9565303
7,579166.5,30.1,196.9631599
7,669205.73,37.29,197.0457208
7,615997.29,35.06,197.2295234
7,583322.2,44.99,197.4133259
7,621425.98,44.29,197.5971285
7,517420.23,41.43,197.780931
7,457340.06,39.3,197.7227385
7,467827.75,51.49,197.664546
7,465198.89,45.38,197.6063534
7,460397.41,48.54,197.5481609
7,468428.3,49.41,197.5553137
7,532739.77,50.6,197.5886046
7,598495.02,55.06,197.6218954
7,642963.75,63.07,197.6551863
7,666942.02,59.33,197.692292
7,687344.68,63.69,197.7389345
7,704335.41,68.84,197.785577
7,805642.61,64.67,197.8322195
7,694150.89,64.21,197.8788621
7,686345.69,62.87,197.9290378
7,686365.4,64.6,197.9792136
7,680954.81,61.83,198.0293893
7,675926.3,63.41,198.0795651
7,642450.4,59.66,198.1001057
7,609099.37,59.27,198.0984199
7,586467.16,60.46,198.0967341
7,597876.55,57.84,198.0950484
7,541120.2,53.66,198.1267184
7,530842.25,51.77,198.358523
7,525545.76,50.64,198.5903276
7,505830.56,48.43,198.8221322
7,503463.93,41.43,199.0539368
7,516424.83,43.01,199.1481963
7,495543.28,42.53,199.2195317
8,1004137.09,34.14,214.4714512
8,994801.4,33.34,214.6214189
8,963960.37,39.1,214.6664878
8,847592.11,37.91,214.6940735
8,881503.95,45.64,214.7216592
8,860336.16,49.76,214.7492449
8,839911,47.26,214.5764954
8,772539.12,46.51,214.3703567
8,914500.91,60.18,214.164218
8,916033.92,59.25,213.9580793
8,882917.12,62.66,213.8186357
8,850440.26,56.1,213.768119
8,778672.64,61.01,213.7176024
8,916820.96,62.68,213.6670857
8,873337.84,61.35,213.6655355
8,818333.21,66.03,213.9577839
8,868041.56,74.71,214.2500323
8,958225.41,75.71,214.5422806
8,914835.86,82.21,214.834529
8,869922.56,78.79,214.8324452
8,814919.11,81.78,214.7126286
8,852333.75,74.78,214.5928119
8,845289.77,72.49,214.4729952
8,848630.57,77.49,214.4640599
8,785515.88,78.29,214.6029664
8,787295.09,76.02,214.7418728
8,893399.77,80.37,214.8807793
8,867919.21,80.11,215.0196857
8,870676.44,79.36,214.9779825
8,888816.78,74.92,214.9362793
8,899036.47,76.14,214.894576
8,831425.2,74.34,214.8528728
8,836707.85,75.32,214.8785562
8,773725.08,72.21,214.9547795
8,804105.49,68.7,215.0310029
8,870349.86,62.94,215.1072262
8,826546.96,62.59,215.1757
8,836419.14,62.86,215.2248
8,830756.76,57.93,215.2739
8,927266.34,55.76,215.323
8,911538.98,54.89,215.3721
8,885608.04,43.86,215.2538714
8,1261693.16,51.07,215.1077548
8,952766.93,42.85,214.9616381
8,1069061.63,42.47,214.8155214
8,1220579.55,45.03,214.7510843
8,1511641.09,45.67,214.7479069
8,773586.49,41.47,214.7447295
8,873065.23,35.77,214.7415521
8,809646.66,31.62,214.7930991
8,822668.23,42.06,215.1729926
8,782256.66,39.26,215.5528862
8,944594.78,24.48,215.9327797
8,996147.39,28.26,216.3126733
8,1065108.64,50.64,216.6310383
8,917317.15,51.29,216.9247918
8,935266.43,53.18,217.2185454
8,900387.29,49.14,217.512299
8,898289.14,56.68,217.7705442
8,827968.36,59.74,218.0145862
8,878762.3,49.86,218.2586281
8,949825.83,65.62,218.50267
8,908278.74,63.55,218.7262524
8,937473.13,65.11,218.8986857
8,855014.77,62.29,219.071119
8,941457.34,58.92,219.2435524
8,895763.41,72.96,219.4159857
8,836049.89,65.54,219.1746922
8,857939.41,73.14,218.9333986
8,929222.16,82.05,218.6921051
8,897309.41,82.21,218.4508115
8,922048.41,84.73,218.4021448
8,864881.24,83.94,218.4979481
8,883683.35,87.26,218.5937514
8,861965.12,83.57,218.6895548
8,849925.37,84.26,218.7746217
8,829902.42,85.46,218.8328475
8,807082.19,86.46,218.8910733
8,892393.77,85.15,218.9492991
8,856796.1,86.05,219.0075249
8,895066.5,82.92,219.0701968
8,912542.82,84.69,219.1336097
8,891387.14,84.77,219.1970226
8,848358.09,69.01,219.2604355
8,870971.82,69.09,219.4442443
8,806444.29,68.72,219.788581
8,809049.37,72.2,220.1329176
8,929976.55,67.61,220.4772543
8,863188.26,61.74,220.7960935
8,905984.49,59.97,220.9619484
8,876712.31,56.86,221.1278032
8,947815.05,49.68,221.2936581
8,917088.48,50.56,221.4595129
8,897032.19,51.72,221.6911738
8,1235163.86,49.61,221.9491571
8,986601.46,40.82,222.2071405
8,1051922.95,30.51,222.4651238
8,1118163.94,39.79,222.6910959
8,1462254.05,38.16,222.8743862
8,858572.22,36.33,223.0576765
8,872113.23,43.47,223.2409668
8,817661.76,36.46,223.4242571
8,813954.82,46.81,223.5188055
8,778178.53,45.52,223.6133539
8,927610.69,45.56,223.7079023
8,1021400.42,35.71,223.8024507
8,1096232.89,37.51,223.9658621
8,928537.54,46.33,224.1809207
8,952264.91,50.95,224.3959793
8,960115.56,49.59,224.6110379
8,921178.39,56.63,224.7657327
8,874223.25,52.9,224.8399424
8,905935.29,66.69,224.9141521
8,1046816.59,62.18,224.9883618
8,909989.45,65.19,225.0625714
8,872288.46,63.59,225.1179914
8,879448.25,70.34,225.1734114
8,937232.09,73.96,225.2288314
8,920128.89,64.96,225.2842514
8,913922.01,64.16,225.3002908
8,895157.44,76.11,225.3005779
8,921161.2,78.31,225.300865
8,928820,74.28,225.3011521
8,916918.7,77.14,225.3134743
8,899449.65,78.85,225.3558843
8,878298.22,84.47,225.3982943
8,936205.5,81.24,225.4407043
8,890488.01,78.46,225.4831143
8,888834.07,79.94,225.4930078
8,838227.52,81.71,225.5029014
8,897076.73,85.06,225.5127949
8,930745.69,83.74,225.5226885
8,896613.19,81.21,225.6050797
8,936373.65,73.77,225.7418442
8,976137.73,75.33,225.8786088
8,932160.37,80.87,226.0153733
8,883569.38,67.21,226.1615981
8,857796.45,66.96,226.3645848
8,884724.41,71.1,226.5675714
8,976436.02,61.41,226.7705581
8,927511.99,55.03,226.9735448
8,900309.75,62.99,227.0184166
8,891671.44,64.74,227.0369359
9,549505.55,38.01,214.6554591
9,552677.48,37.08,214.8056534
9,511327.9,43.06,214.8506185
9,473773.27,43.83,214.8780453
9,507297.88,48.43,214.9054721
9,494145.8,55.76,214.932899
9,485744.61,53.15,214.7597274
9,484946.56,51.8,214.5531227
9,545206.32,65.21,214.3465181
9,529384.31,64.95,214.1399135
9,485764.32,66.09,214.0001817
9,488683.57,61.26,213.9496138
9,491723.42,66.07,213.8990459
9,526128.61,68.58,213.848478
9,492792.8,70.53,213.8469819
9,506274.94,71.5,214.1399162
9,558143.53,77.12,214.4328505
9,586061.46,79.65,214.7257848
9,522715.68,83.75,215.0187191
9,513073.87,82.99,215.0166484
9,509263.28,85.02,214.8965756
9,528832.54,78.55,214.7765028
9,485389.15,78.51,214.6564301
9,474030.51,82.93,214.6474453
9,462676.5,84.49,214.7865779
9,468675.19,79.83,214.9257105
9,522815.45,87.09,215.064843
9,481897.98,86.85,215.2039756
9,499325.38,86.3,215.1619646
9,506789.66,84.01,215.1199536
9,511049.06,82.47,215.0779426
9,484835.2,77.7,215.0359315
9,463448.59,81.19,215.0615285
9,452905.22,77.15,215.1378313
9,495692.19,69.08,215.2141341
9,505069.21,65.35,215.290437
9,454769.68,67.36,215.3589917
9,466322.76,69.99,215.4081762
9,508801.61,64.43,215.4573607
9,517869.97,58.69,215.5065452
9,520846.68,61.59,215.5557297
9,519823.3,49.96,215.4372854
9,768070.53,60.18,215.2909028
9,578164.82,49.89,215.1445203
9,618121.82,46.1,214.9981378
9,685243.2,49.7,214.9334937
9,873347.55,50.93,214.9301534
9,459770.85,45.92,214.9268131
9,490981.78,41.82,214.9234729
9,458086.69,36.43,214.9749587
9,454021.69,44.72,215.3554013
9,463561.48,43.9,215.7358438
9,544612.28,31.82,216.1162864
9,555279.02,34.13,216.496729
9,610985.56,58.5,216.8154856
9,513107.2,59.01,217.1095679
9,542016.18,60.67,217.4036503
9,517783.5,54.75,217.6977326
9,515226.11,63.82,217.9563371
9,497488.4,68.79,218.2007506
9,520962.14,56.12,218.445164
9,561625.92,71.4,218.6895775
9,528420.28,71.9,218.9134935
9,549502.11,72.35,219.0861659
9,532226.2,70.85,219.2588382
9,545251.1,62.2,219.4315106
9,539126,77.66,219.6041829
9,518266.9,70.49,219.3622809
9,553834.04,80.42,219.1203788
9,587004.29,85.8,218.8784768
9,550076.32,85.81,218.6365747
9,558671.14,89.15,218.5877333
9,538745.93,86.74,218.6836874
9,537064.03,89.14,218.7796415
9,535983.13,89.04,218.8755955
9,512834.04,90.45,218.9607242
9,491449.94,89.08,219.0187895
9,471449.98,91.1,219.0768548
9,554879.67,91.52,219.1349201
9,520284.79,91.63,219.1929854
9,540819.44,85.8,219.2556109
9,542663.53,88.95,219.3189965
9,544643.33,89.33,219.382382
9,528784.86,75.65,219.4457675
9,500274.03,77.95,219.6297841
9,506743.78,74.42,219.9746423
9,508567.04,78.45,220.3195004
9,553836.98,72.62,220.6643585
9,529515.66,67.27,220.9836849
9,557075.21,65.46,221.1498206
9,548527.49,63.96,221.3159563
9,597855.07,54.46,221.4820921
9,594574.12,58.28,221.6482278
9,542414.27,58.8,221.8803923
9,814753.5,54.32,222.1389683
9,613115.21,46.84,222.3975443
9,630327.28,37.65,222.6561203
9,705557.97,47.31,222.8825484
9,905324.68,44.43,223.0661125
9,549788.36,43.41,223.2496766
9,519585.67,47.54,223.4332408
9,474964.6,42.44,223.6168049
9,480130.04,51.56,223.7114288
9,482451.21,49.38,223.8060527
9,549967.89,54.43,223.9006766
9,609736.12,44.03,223.9953006
9,658965.05,43.81,224.1588663
9,563578.79,53.67,224.3741384
9,619498.28,57.2,224.5894104
9,574955.95,54.03,224.8046825
9,550373.57,59.94,224.9594902
9,550791.32,58.79,225.0336786
9,574985.37,67.87,225.107867
9,677885.99,68.83,225.1820555
9,578539.86,69.19,225.2562439
9,542819.03,68.04,225.3117488
9,550414.99,73.07,225.3672537
9,586289.08,78.98,225.4227585
9,592572.3,70.94,225.4782634
9,571463.93,69.52,225.4942498
9,547226,79.69,225.4944288
9,583648.59,80.26,225.4946078
9,582525.42,78.91,225.4947868
9,564606.1,82.21,225.5070634
9,562173.12,81.05,225.5495841
9,544770.7,87.18,225.5921049
9,578790.36,84.15,225.6346256
9,536537.64,82.39,225.6771463
9,513991.57,83.39,225.6871121
9,495951,86.41,225.6970779
9,533887.54,90.23,225.7070437
9,538713.47,88.66,225.7170094
9,535153.47,86.37,225.7995323
9,572887.78,77.9,225.9364729
9,576879.15,80.71,226.0734135
9,565812.29,87.93,226.2103541
9,523427.35,73.55,226.3567545
9,533756.88,69.92,226.5599138
9,516361.06,76.8,226.7630732
9,606755.3,66.61,226.9662325
9,558464.8,60.09,227.1693919
9,542009.46,68.01,227.214288
9,549731.49,69.52,227.2328068
10,2193048.75,54.34,126.4420645
10,2176028.52,49.96,126.4962581
10,2113432.58,58.22,126.5262857
10,2006774.96,52.77,126.5522857
10,1987090.09,55.92,126.5782857
10,1941346.13,52.33,126.6042857
10,1946875.06,61.46,126.6066452
10,1893532.46,60.05,126.6050645
10,2138651.97,63.66,126.6034839
10,2041069.37,65.29,126.6019032
10,1826241.44,69.74,126.5621
10,1829521.83,66.42,126.4713333
10,1790694.59,69.76,126.3805667
10,1921432.16,71.06,126.2898
10,1808056.41,73.88,126.2085484
10,1847613.58,78.32,126.1843871
10,1904618.17,76.67,126.1602258
10,1931406.28,82.82,126.1360645
10,1827521.71,89.67,126.1119032
10,1837636.24,83.49,126.114
10,1768172.31,90.32,126.1266
10,1845893.87,92.89,126.1392
10,1769793.37,91.03,126.1518
10,1828052.47,91.8,126.1498065
10,1831676.03,88.44,126.1283548
10,1832664.03,85.03,126.1069032
10,1949236.09,86.13,126.0854516
10,1962996.7,88.37,126.064
10,1983190.56,89.88,126.0766452
10,1727565.42,84.99,126.0892903
10,1766331.45,83.8,126.1019355
10,1720530.23,84.04,126.1145806
10,1716755.78,85.52,126.1454667
10,1655036.75,85.75,126.1900333
10,1645892.97,86.01,126.2346
10,1772192.42,77.04,126.2791667
10,1703850.25,75.48,126.3266774
10,1740234.06,68.12,126.3815484
10,1741308.56,68.76,126.4364194
10,1832211.96,71.04,126.4912903
10,1895901.59,61.24,126.5461613
10,1949177.13,58.83,126.6072
10,2939946.38,55.33,126.6692667
10,2251206.64,51.17,126.7313333
10,2411790.21,60.51,126.7934
10,2811646.85,59.15,126.8794839
10,3749057.69,57.06,126.9835806
10,1707298.14,49.67,127.0876774
10,1714309.9,43.43,127.1917742
10,1710803.59,49.98,127.3009355
10,1677556.18,56.75,127.4404839
10,1715769.05,53.03,127.5800323
10,1968045.91,44.88,127.7195806
10,2115408.31,51.51,127.859129
10,2106934.55,61.77,127.99525
10,1967996.71,53.59,128.13
10,1958003.19,56.96,128.26475
10,1933469.15,64.22,128.3995
10,1884734.31,70.12,128.5121935
10,1815798.85,62.53,128.6160645
10,1827733.18,67.64,128.7199355
10,1870720.73,73.03,128.8238065
10,1781767.22,61.05,128.9107333
10,2004831.14,75.93,128.9553
10,1873646.34,73.38,128.9998667
10,1841369.99,73.56,129.0444333
10,1712995.44,74.04,129.089
10,1720908.01,72.62,129.0756774
10,1743000.38,78.62,129.0623548
10,1792210.89,81.87,129.0490323
10,1740063.1,84.57,129.0357097
10,1817934.76,87.96,129.0432
10,1711813.13,90.69,129.0663
10,1751369.75,95.36,129.0894
10,1699708.38,88.57,129.1125
10,1775068.4,86.01,129.1338387
10,1774342.61,88.59,129.1507742
10,1745841.33,86.75,129.1677097
10,1886299.98,89.8,129.1846452
10,1917397.63,85.61,129.2015806
10,1954849.68,87.4,129.2405806
10,1728399.07,91.59,129.2832581
10,1758587.35,91.61,129.3259355
10,1670579.82,89.06,129.3686129
10,1650894.3,77.49,129.4306
10,1685910.53,82.51,129.5183333
10,1627707.31,82.27,129.6060667
10,1788227.6,75.01,129.6938
10,1704753.02,70.27,129.7706452
10,1745928.56,77.91,129.7821613
10,1771792.97,72.79,129.7936774
10,1904438.59,68.57,129.8051935
10,2076570.84,55.28,129.8167097
10,1869087.85,58.97,129.8268333
10,2950198.64,60.68,129.8364
10,2068097.18,57.29,129.8459667
10,2429310.9,42.58,129.8555333
10,2555031.18,50.53,129.8980645
10,3487986.89,48.36,129.9845484
10,1930690.37,48.92,130.0710323
10,1683401.78,59.85,130.1575161
10,1711562.73,51,130.244
10,1675562.94,54.51,130.2792258
10,1632406,53.59,130.3144516
10,1867403.01,56.85,130.3496774
10,2218595.8,55.73,130.3849032
10,2168709.76,54.12,130.4546207
10,2039415.74,56.02,130.5502069
10,1990371.02,57.62,130.6457931
10,1917483.1,57.65,130.7413793
10,1930814.66,62.11,130.8261935
10,1837457.69,56.54,130.8966452
10,1815760.42,67.92,130.9670968
10,2163384.17,65.99,131.0375484
10,1974687.51,70.28,131.108
10,1777166.53,67.75,131.1173333
10,1712987.56,80.11,131.1266667
10,1821364.42,77.02,131.136
10,1792345.3,76.03,131.1453333
10,1795152.73,85.19,131.0983226
10,1830939.1,86.03,131.0287742
10,1767471.48,80.06,130.9592258
10,1840491.41,86.87,130.8896774
10,1811562.88,88.58,130.8295333
10,1755334.18,89.92,130.7929
10,1707481.9,91.36,130.7562667
10,1805999.79,86.87,130.7196333
10,1765571.91,89.8,130.683
10,1869967.03,84.45,130.7012903
10,1817603.66,83.98,130.7195806
10,1939440.09,84.76,130.737871
10,1880436.94,90.78,130.7561613
10,1827797.4,88.83,130.7909677
10,1764984.15,82.5,130.8381613
10,1650285.54,86.97,130.8853548
10,1708283.28,83.07,130.9325484
10,1640168.99,78.47,130.9776667
10,1671857.57,81.93,131.0103333
10,1694862.41,82.52,131.043
10,1758971.38,80.88,131.0756667
10,1713889.11,76.03,131.1083333
10,1734834.82,72.71,131.1499677
10,1744349.05,70.5,131.1930968
11,1528008.64,46.04,214.4248812
11,1574684.08,48.01,214.5747916
11,1503298.7,48.3,214.6198868
11,1336404.65,52.79,214.6475127
11,1426622.65,53.96,214.6751386
11,1331883.16,64.1,214.7027646
11,1364207,61.51,214.5301219
11,1245624.27,58.09,214.3241011
11,1446210.26,66.16,214.1180803
11,1470308.32,69.57,213.9120595
11,1323243.35,67.81,213.7726889
11,1283766.55,68.37,213.7221852
11,1239766.89,71.13,213.6716815
11,1312329.78,75.57,213.6211778
